key;rule;severity;component;project;hash;status;effort;debt;creation_date;update_date;close_date;type;resolution;assignee
AYAjoZzDF3rg56pYrrjw;typescript:S1186;CRITICAL;brave_brave-core:components/brave_vpn/resources/panel/stories/mock-data/api.ts;brave_brave-core;84e353d87e93e143d7d0b8a1fcfc9780;OPEN;5min;5min;2022-04-12T01:39:51+0200;2022-04-13T17:50:38+0200;;CODE_SMELL;;petemill@github
AYAjoZ3tF3rg56pYrrj4;typescript:S1135;INFO;brave_brave-core:components/web-components/input/index.tsx;brave_brave-core;8370de80ea172c3ec73115d778997e75;OPEN;0min;0min;2022-04-12T01:39:51+0200;2022-04-13T17:50:38+0200;;CODE_SMELL;;petemill@github
AYA-RUzpTBPgKLwKYVvv;typescript:S4782;MAJOR;brave_brave-core:components/brave_wallet_ui/page/constants/action_types.ts;brave_brave-core;9f64d87db529e2f7f7b8aa4659615240;OPEN;1min;1min;2022-04-07T19:18:18+0200;2022-04-07T19:29:12+0200;;CODE_SMELL;;
AYADrqa-YSQR7CVnJ1j2;javascript:S1874;MINOR;brave_brave-core:browser/resources/federated_internals/federated_internals.js;brave_brave-core;6c8722751992c4b2cad37fb97859fab6;OPEN;15min;15min;2022-04-07T12:55:42+0200;2022-04-07T12:57:01+0200;;CODE_SMELL;;
AYADrqa-YSQR7CVnJ1j3;javascript:S1874;MINOR;brave_brave-core:browser/resources/federated_internals/federated_internals.js;brave_brave-core;f4f9bbf96ec44e39dd4c2d3d4784d5ee;OPEN;15min;15min;2022-04-07T12:55:42+0200;2022-04-07T12:57:01+0200;;CODE_SMELL;;
AYAGCAau8EiaMu0UIfUb;typescript:S4325;MINOR;brave_brave-core:components/brave_wallet_ui/common/hooks/send.test.tsx;brave_brave-core;d0f8efbba17ca6d7a628533d34f3a08f;OPEN;1min;1min;2022-04-07T01:39:51+0200;2022-04-07T23:53:59+0200;;CODE_SMELL;;
AYABJoq-yG0n4wQQEd-z;typescript:S3776;CRITICAL;brave_brave-core:components/brave_wallet_ui/common/hooks/use-pending-transaction.ts;brave_brave-core;778a884d962f11ebe3ab4bf3892b0584;OPEN;35min;35min;2022-04-06T23:14:21+0200;2022-08-12T07:37:36+0200;;CODE_SMELL;;
AYAwFPegIMmdU2qPf5pQ;javascript:S1135;INFO;brave_brave-core:browser/resources/settings/brave_default_extensions_page/brave_default_extensions_page.js;brave_brave-core;be01778416c83c9f0482bddb43c869fd;CLOSED;0min;0min;2022-04-05T06:15:40+0200;2022-10-14T01:47:31+0200;2022-10-14T01:47:31+0200;CODE_SMELL;FIXED;
AYAwFPfPIMmdU2qPf5pR;javascript:S1135;INFO;brave_brave-core:browser/resources/settings/brave_privacy_page/brave_personalization_options.ts;brave_brave-core;be01778416c83c9f0482bddb43c869fd;CLOSED;0min;0min;2022-04-05T06:15:40+0200;2022-10-14T01:47:31+0200;2022-10-14T01:47:31+0200;CODE_SMELL;FIXED;
AYAwFPfPIMmdU2qPf5pS;javascript:S1135;INFO;brave_brave-core:browser/resources/settings/brave_privacy_page/brave_personalization_options.ts;brave_brave-core;be01778416c83c9f0482bddb43c869fd;CLOSED;0min;0min;2022-04-05T06:15:40+0200;2022-10-14T01:47:31+0200;2022-10-14T01:47:31+0200;CODE_SMELL;FIXED;
AYAwFPY0IMmdU2qPf5pO;javascript:S3776;CRITICAL;brave_brave-core:browser/resources/settings/brave_overrides/privacy_page.ts;brave_brave-core;b873d2e6d185bf241b0ea43d51e0f3e3;CLOSED;17min;17min;2022-04-05T05:56:20+0200;2022-10-14T01:47:31+0200;2022-10-14T01:47:31+0200;CODE_SMELL;FIXED;
AYAdge-aYWmvdU-Ub1-K;typescript:S1135;INFO;brave_brave-core:components/brave_wallet_ui/components/extension/encryption-key-panel/index.tsx;brave_brave-core;8d5cc2f77f6bbe7590a8ce8195ff6f87;OPEN;0min;0min;2022-04-04T13:52:50+0200;2022-04-04T13:56:22+0200;;CODE_SMELL;;
AX_o4EmGO24VkPjKAnRL;typescript:S3358;MAJOR;brave_brave-core:components/brave_wallet_ui/common/hooks/transaction-parser.ts;brave_brave-core;324aa63f2f050291ac98d5ceb29e5ddc;OPEN;5min;5min;2022-03-31T22:20:52+0200;2022-03-31T22:45:39+0200;;CODE_SMELL;;Douglashdaniel@github
AYCvGSLIhbaozWuDV1ph;typescript:S4326;MINOR;brave_brave-core:components/brave_new_tab_ui/stories/regular.tsx;brave_brave-core;915ba99befc71a05f341253c4c9f0df0;CLOSED;1min;1min;2022-03-30T21:20:47+0200;2022-10-13T20:04:56+0200;2022-10-13T20:04:56+0200;CODE_SMELL;REMOVED;petemill@github
AYCvGSLIhbaozWuDV1pi;typescript:S4326;MINOR;brave_brave-core:components/brave_new_tab_ui/stories/regular.tsx;brave_brave-core;1260043046db6e6a66d94b63e8101d99;CLOSED;1min;1min;2022-03-30T21:20:47+0200;2022-10-13T20:04:56+0200;2022-10-13T20:04:56+0200;CODE_SMELL;REMOVED;petemill@github
AYElC0O_qGXpJHe8B4qJ;javascript:S3504;CRITICAL;brave_brave-core:components/brave_wallet/resources/solana_provider.js;brave_brave-core;232ff7b8fcb190d5280400c6821ba3ac;OPEN;5min;5min;2022-03-29T02:22:17+0200;2022-06-02T17:28:20+0200;;CODE_SMELL;;
AX_WyeHJH_my9C8AvBX2;typescript:S3776;CRITICAL;brave_brave-core:components/brave_wallet_ui/common/async/lib.ts;brave_brave-core;53a46372c7d94d563c88c5a570fafbc8;OPEN;7min;7min;2022-03-28T20:03:08+0200;2022-09-27T00:03:53+0200;;CODE_SMELL;;Douglashdaniel@github
AX_WyeHJH_my9C8AvBX3;typescript:S3358;MAJOR;brave_brave-core:components/brave_wallet_ui/common/async/lib.ts;brave_brave-core;d01274ee7e87221fb17541733845fb87;OPEN;5min;5min;2022-03-28T20:03:08+0200;2022-03-28T20:12:53+0200;;CODE_SMELL;;Douglashdaniel@github
AX_R23mz7TkQadsxS8y-;xml:S125;MAJOR;brave_brave-core:android/java/res/values/brave_colors.xml;brave_brave-core;33544669d3554b002d700325990aef4e;OPEN;5min;5min;2022-03-25T00:11:35+0100;2022-03-25T00:14:16+0100;;CODE_SMELL;;
AX_R23mz7TkQadsxS8y_;xml:S125;MAJOR;brave_brave-core:android/java/res/values/brave_colors.xml;brave_brave-core;6aa7a2a11583410db4e697a2d1388f47;OPEN;5min;5min;2022-03-25T00:11:35+0100;2022-03-25T00:14:16+0100;;CODE_SMELL;;
AX--c5bk0hZ2apZZmBSw;typescript:S4634;MAJOR;brave_brave-core:components/brave_wallet_ui/common/async/__mocks__/lib.ts;brave_brave-core;10c48fb1a8d7000da7a123d40fe4a87e;OPEN;5min;5min;2022-03-24T22:37:57+0100;2022-03-25T01:18:49+0100;;CODE_SMELL;;
AX--c5bk0hZ2apZZmBSx;typescript:S4634;MAJOR;brave_brave-core:components/brave_wallet_ui/common/async/__mocks__/lib.ts;brave_brave-core;ab10a45837b260c874f5dd80e30599e8;OPEN;5min;5min;2022-03-24T22:37:57+0100;2022-03-25T01:18:49+0100;;CODE_SMELL;;
AX--c5bk0hZ2apZZmBSy;typescript:S4634;MAJOR;brave_brave-core:components/brave_wallet_ui/common/async/__mocks__/lib.ts;brave_brave-core;1bcb740e16af996d29a476c18b8b7ece;OPEN;5min;5min;2022-03-24T22:37:57+0100;2022-03-25T01:18:49+0100;;CODE_SMELL;;
AX-1ueASK61KIp-Q_UkI;python:S1542;MAJOR;brave_brave-core:build/mac/download_hermetic_xcode.py;brave_brave-core;f90330d00b8015e0aaf3a982b24e772d;OPEN;10min;10min;2022-03-23T05:25:52+0100;2022-03-23T08:38:59+0100;;CODE_SMELL;;bridiver@github
AX-1ueASK61KIp-Q_UkJ;python:S1542;MAJOR;brave_brave-core:build/mac/download_hermetic_xcode.py;brave_brave-core;52eee91dc74b5a3583a618054e5c0639;OPEN;10min;10min;2022-03-23T05:25:52+0100;2022-03-23T08:38:59+0100;;CODE_SMELL;;bridiver@github
AX-1ueASK61KIp-Q_UkK;python:S1542;MAJOR;brave_brave-core:build/mac/download_hermetic_xcode.py;brave_brave-core;681dc52cdea269feb7efe282210fdac0;OPEN;10min;10min;2022-03-23T05:25:52+0100;2022-03-23T08:38:59+0100;;CODE_SMELL;;bridiver@github
AX-1ueASK61KIp-Q_UkL;python:S1542;MAJOR;brave_brave-core:build/mac/download_hermetic_xcode.py;brave_brave-core;84d2a694fa521ae59a6d1855ad7390b2;OPEN;10min;10min;2022-03-23T05:25:52+0100;2022-03-23T08:38:59+0100;;CODE_SMELL;;bridiver@github
AX-2hTu5CgipeRCHNs1y;typescript:S3776;CRITICAL;brave_brave-core:components/brave_wallet_ui/common/hooks/send.ts;brave_brave-core;2c605bf9708b887390bb59f1abbc5451;OPEN;12min;12min;2022-03-18T10:24:21+0100;2022-10-14T12:29:35+0200;;CODE_SMELL;;
AX-XxSJRjlnhaeXsK-If;typescript:S1874;MINOR;brave_brave-core:components/brave_new_tab_ui/components/default/braveToday/cards/PublisherMeta.tsx;brave_brave-core;db394549910602c86a08590fb6e45ac1;OPEN;15min;15min;2022-03-17T13:02:18+0100;2022-03-17T13:02:18+0100;;CODE_SMELL;;petemill@github
AX-XxSJRjlnhaeXsK-Ig;typescript:S1874;MINOR;brave_brave-core:components/brave_new_tab_ui/components/default/braveToday/cards/PublisherMeta.tsx;brave_brave-core;90247a9128c082d59e139b73ac8815df;OPEN;15min;15min;2022-03-17T13:02:18+0100;2022-03-17T13:02:18+0100;;CODE_SMELL;;petemill@github
AX-XxRwxjlnhaeXsK-Id;typescript:S1874;MINOR;brave_brave-core:components/brave_wallet_ui/utils/hex-utils.ts;brave_brave-core;fe2e925ca92bab781084e197e6652d02;OPEN;15min;15min;2022-03-17T13:02:18+0100;2022-03-17T13:02:18+0100;;CODE_SMELL;;
AX-XxR1xjlnhaeXsK-Ie;typescript:S1874;MINOR;brave_brave-core:components/brave_wallet_ui/utils/string-utils.ts;brave_brave-core;be9c38de56a79d4824b870db51c9e349;OPEN;15min;15min;2022-03-17T13:02:18+0100;2022-03-17T13:02:18+0100;;CODE_SMELL;;
AX-t5Im2lc3QB4bGv6wk;typescript:S3776;CRITICAL;brave_brave-core:components/brave_wallet_ui/common/async/lib.ts;brave_brave-core;53a46372c7d94d563c88c5a570fafbc8;OPEN;39min;39min;2022-03-14T23:30:30+0100;2022-09-08T14:47:28+0200;;CODE_SMELL;;Douglashdaniel@github
AX-KVjXbjgvK82lDnsDl;typescript:S3358;MAJOR;brave_brave-core:components/brave_rewards/resources/ui/components/profile/style.ts;brave_brave-core;a472c634d00bfba2a66f93b7a0144c25;OPEN;5min;5min;2022-03-14T22:26:30+0100;2022-03-14T22:26:30+0100;;CODE_SMELL;;
AX-INymWfmA7CXKlPCDs;python:S1542;MAJOR;brave_brave-core:script/create_installer_archive_helper.py;brave_brave-core;af91ad50d8b1f3b999710f788db16b13;OPEN;10min;10min;2022-03-14T12:33:24+0100;2022-03-14T12:33:24+0100;;CODE_SMELL;;
AX-NP0IABPc2aX8mh3oA;python:S1192;CRITICAL;brave_brave-core:build/ios/mojom/mojom_objc_generator.py;brave_brave-core;28b5c4002a4bbb7a3b72e80201c9a897;OPEN;6min;6min;2022-03-12T01:35:34+0100;2022-03-12T01:38:01+0100;;CODE_SMELL;;kylehickinson@github
AX-KVjXbjgvK82lDnsDm;typescript:S3358;MAJOR;brave_brave-core:components/brave_rewards/resources/ui/components/profile/style.ts;brave_brave-core;b6007d357c032e560a316519870a8c0f;OPEN;5min;5min;2022-03-10T18:02:59+0100;2022-03-10T18:20:24+0100;;CODE_SMELL;;
AX-KVjXbjgvK82lDnsDn;typescript:S3358;MAJOR;brave_brave-core:components/brave_rewards/resources/ui/components/profile/style.ts;brave_brave-core;f93427c6dcea4c34aa5f2253f8e50688;OPEN;5min;5min;2022-03-10T18:02:59+0100;2022-03-10T18:20:24+0100;;CODE_SMELL;;
AX-KVjXbjgvK82lDnsDo;typescript:S3358;MAJOR;brave_brave-core:components/brave_rewards/resources/ui/components/profile/style.ts;brave_brave-core;65481827136ba293916ec6c42f770b94;OPEN;5min;5min;2022-03-10T18:02:59+0100;2022-03-10T18:20:24+0100;;CODE_SMELL;;
AYAqgBsYIwvqQEqOJDDl;typescript:S3358;MAJOR;brave_brave-core:components/brave_new_tab_ui/containers/newTab/settings/braveToday/useManageDirectFeeds.ts;brave_brave-core;32bf7b7e697a576fdddc17b2ca34d35b;OPEN;5min;5min;2022-03-10T06:41:13+0100;2022-03-10T09:34:42+0100;;CODE_SMELL;;petemill@github
AX-INymWfmA7CXKlPCDt;python:S112;MAJOR;brave_brave-core:script/create_installer_archive_helper.py;brave_brave-core;38bc322598a793aad7646fb2c84666fc;OPEN;20min;20min;2022-03-09T16:21:47+0100;2022-03-09T16:21:47+0100;;CODE_SMELL;;
AX-INymWfmA7CXKlPCDu;python:S1542;MAJOR;brave_brave-core:script/create_installer_archive_helper.py;brave_brave-core;bad25121d52822b0d9c567fc85f4aa57;OPEN;10min;10min;2022-03-09T16:21:47+0100;2022-03-09T16:21:47+0100;;CODE_SMELL;;
AX-INymWfmA7CXKlPCDv;python:S1542;MAJOR;brave_brave-core:script/create_installer_archive_helper.py;brave_brave-core;ee339d14ab373d3c400c9b728e8faa7e;OPEN;10min;10min;2022-03-09T16:21:47+0100;2022-03-09T16:21:47+0100;;CODE_SMELL;;
AX9hXyjApaHZ15FD1Yi7;typescript:S1135;INFO;brave_brave-core:components/brave_shields/resources/panel/components/tree-list/tree-node.tsx;brave_brave-core;aa37d592df5d2af3954ed9573bcd64f9;OPEN;0min;0min;2022-03-02T19:50:53+0100;2022-03-06T23:31:41+0100;;CODE_SMELL;;nullhook@github
AX9hXynnpaHZ15FD1Yi8;typescript:S1135;INFO;brave_brave-core:components/brave_shields/resources/panel/components/tree-list/url-element.tsx;brave_brave-core;40d69124b662bc5e5bc6b35a807f0d62;OPEN;0min;0min;2022-03-02T19:50:53+0100;2022-03-06T23:31:41+0100;;CODE_SMELL;;nullhook@github
AX845BordUHpwG2Va0rE;css:S4666;MAJOR;brave_brave-core:components/web-components/button/button.module.scss;brave_brave-core;2f883cc42a69e78b5e702f3f838c5ead;OPEN;1min;1min;2022-02-26T23:25:47+0100;2022-04-13T17:50:38+0200;;CODE_SMELL;;petemill@github
AX845Bp4dUHpwG2Va0rF;javascript:S1135;INFO;brave_brave-core:components/webpack/path-map.js;brave_brave-core;cfafebd6eb1fe3fcc8f079b9a07d819e;OPEN;0min;0min;2022-02-26T09:41:19+0100;2022-02-26T09:41:19+0100;;CODE_SMELL;;petemill@github
AX845BksdUHpwG2Va0rB;typescript:S1186;CRITICAL;brave_brave-core:components/common/classnames.test.ts;brave_brave-core;bb7fc5ac20d852beb0af97b6332ddca2;OPEN;5min;5min;2022-02-26T09:39:37+0100;2022-02-26T09:41:19+0100;;CODE_SMELL;;petemill@github
AX845BksdUHpwG2Va0rC;typescript:S1186;CRITICAL;brave_brave-core:components/common/classnames.test.ts;brave_brave-core;50bc29a2d844345184855b81bc9def23;OPEN;5min;5min;2022-02-26T09:39:37+0100;2022-02-26T09:41:19+0100;;CODE_SMELL;;petemill@github
AX845Bn1dUHpwG2Va0rD;typescript:S3776;CRITICAL;brave_brave-core:components/common/classnames.ts;brave_brave-core;ae7744151c4748f5e5eb4dd014f61db4;OPEN;19min;19min;2022-02-26T09:39:37+0100;2022-02-26T09:41:19+0100;;CODE_SMELL;;petemill@github
AX81zB0RGuv0jw8XcTJ0;typescript:S4782;MAJOR;brave_brave-core:components/brave_wallet_ui/components/buy-send-swap/swap-input-component/index.tsx;brave_brave-core;7a0a1920e5ab11054b3cfd36e0548b23;OPEN;1min;1min;2022-02-23T12:54:38+0100;2022-02-23T19:39:33+0100;;CODE_SMELL;;
AX81zB0RGuv0jw8XcTJ1;typescript:S4782;MAJOR;brave_brave-core:components/brave_wallet_ui/components/buy-send-swap/swap-input-component/index.tsx;brave_brave-core;20b4875662b00df956de17db778e50e9;OPEN;1min;1min;2022-02-23T12:54:38+0100;2022-02-23T19:39:33+0100;;CODE_SMELL;;
AX81zB0RGuv0jw8XcTJ2;typescript:S4782;MAJOR;brave_brave-core:components/brave_wallet_ui/components/buy-send-swap/swap-input-component/index.tsx;brave_brave-core;e9e1d96234d3e699bb57856406487902;OPEN;1min;1min;2022-02-23T12:54:38+0100;2022-02-23T19:39:33+0100;;CODE_SMELL;;
AX81zBy8Guv0jw8XcTJz;typescript:S3358;MAJOR;brave_brave-core:components/brave_wallet_ui/components/shared/create-network-icon/index.tsx;brave_brave-core;e56042a4b9d253e72c977a5e20c08dec;OPEN;5min;5min;2022-02-23T12:54:38+0100;2022-02-23T19:39:33+0100;;CODE_SMELL;;
AX81zByUGuv0jw8XcTJy;typescript:S3358;MAJOR;brave_brave-core:components/brave_wallet_ui/components/shared/create-placeholder-icon/index.tsx;brave_brave-core;e320c0c8ae4414b5e76e1b9e390b9b8d;OPEN;5min;5min;2022-02-23T12:54:38+0100;2022-02-23T19:39:33+0100;;CODE_SMELL;;
AX8hTMyxZFek6JqkJtw4;javascript:S1126;MINOR;brave_brave-core:build/commands/lib/config.js;brave_brave-core;effade1aedecedc9e3b7edd445546883;OPEN;2min;2min;2022-02-22T11:48:06+0100;2022-02-22T11:48:06+0100;;CODE_SMELL;;
AX_Vkfgqa0k3Hx8XNrjF;python:S1135;INFO;brave_brave-core:tools/win/generate_breakpad_symbols.py;brave_brave-core;dd4b46c92f7d42a52cfc9fb984fe6f56;OPEN;0min;0min;2022-02-18T10:50:15+0100;2022-03-29T14:02:38+0200;;CODE_SMELL;;
AX8MQlrO1NCRnFa_qV3r;python:S1542;MAJOR;brave_brave-core:tools/win/generate_breakpad_symbols.py;brave_brave-core;f166e10aa0417e2519754587fc3e08db;OPEN;10min;10min;2022-02-15T16:13:07+0100;2022-02-15T16:16:35+0100;;CODE_SMELL;;
AX8MQlrO1NCRnFa_qV3s;python:S1542;MAJOR;brave_brave-core:tools/win/generate_breakpad_symbols.py;brave_brave-core;6202bba2c24f1aff5dbe5a0a73119737;OPEN;10min;10min;2022-02-15T16:13:07+0100;2022-02-15T16:16:35+0100;;CODE_SMELL;;
AX_Vkfbsa0k3Hx8XNri8;python:S1172;MAJOR;brave_brave-core:script/lib/l10n/transifex/api_v2_wrapper.py;brave_brave-core;ef2ca1d27bfd0e854746e11930083056;OPEN;5min;5min;2022-02-09T04:00:16+0100;2022-03-29T14:02:38+0200;;CODE_SMELL;;
AX9M7FOWWr37_CbAR-Ti;python:S1192;CRITICAL;brave_brave-core:script/lib/l10n/transifex/api_v2_wrapper.py;brave_brave-core;0585e5be9e5c7298a1c700b48a2ae40e;OPEN;8min;8min;2022-02-09T04:00:16+0100;2022-03-03T00:12:52+0100;;CODE_SMELL;;
AX_Vkfbba0k3Hx8XNri7;python:S1135;INFO;brave_brave-core:script/lib/l10n/grd_utils.py;brave_brave-core;e522b24e75378d7edb0b379e5148fbda;OPEN;0min;0min;2022-02-09T04:00:13+0100;2022-03-29T14:02:38+0200;;CODE_SMELL;;
AX9M7FO1Wr37_CbAR-Tj;python:S1192;CRITICAL;brave_brave-core:script/lib/l10n/transifex/pull.py;brave_brave-core;57a053ea73dff6c5d206c394f62bad7c;OPEN;6min;6min;2022-02-09T04:00:13+0100;2022-03-03T00:12:52+0100;;CODE_SMELL;;
AX9M7FO1Wr37_CbAR-Tk;python:S1192;CRITICAL;brave_brave-core:script/lib/l10n/transifex/pull.py;brave_brave-core;1811a68996764f713472d79c22d11f35;OPEN;6min;6min;2022-02-09T04:00:13+0100;2022-03-03T00:12:52+0100;;CODE_SMELL;;
AYAjoZznF3rg56pYrrj1;typescript:S1186;CRITICAL;brave_brave-core:components/brave_vpn/resources/panel/stories/component-panel.tsx;brave_brave-core;95661c1c7e441ada4d230d7b5988aa0b;OPEN;5min;5min;2022-02-08T06:30:07+0100;2022-02-08T08:35:21+0100;;CODE_SMELL;;nullhook@github
AX6wuhm-Aar9w_a4lM9l;python:S1542;MAJOR;brave_brave-core:chromium_src/python_modules/tools/json_schema_compiler/feature_compiler_helper.py;brave_brave-core;87ceda711f729f95c9bb7c193dfffed3;OPEN;10min;10min;2022-01-31T15:19:57+0100;2022-01-31T16:18:14+0100;;CODE_SMELL;;
AX6ZA6r1gOKOeDXXGqlw;typescript:S3776;CRITICAL;brave_brave-core:components/brave_wallet_ui/components/shared/create-placeholder-icon/index.tsx;brave_brave-core;42aa840f38664c6167430a16301eb5fa;OPEN;21min;21min;2022-01-26T17:30:14+0100;2022-10-05T17:53:16+0200;;CODE_SMELL;;Douglashdaniel@github
AX6SozslW7DjkI_AvlZE;typescript:S1135;INFO;brave_brave-core:components/brave_extension/extension/brave_extension/background/webDiscoveryProject.ts;brave_brave-core;93c81ac146f2abd3dff274a0a04d2046;OPEN;0min;0min;2022-01-25T09:22:38+0100;2022-01-25T09:26:35+0100;;CODE_SMELL;;petemill@github
AYI6Z_3AtWDV3wxS6Iwn;typescript:S6439;MAJOR;brave_brave-core:components/brave_new_tab_ui/components/popupMenu/index.tsx;brave_brave-core;4a7c18ed25a465849f92e30c4a25fdcb;OPEN;5min;5min;2022-01-25T08:00:05+0100;2022-07-26T14:03:11+0200;;BUG;;petemill@github
AX5-OYeOdQA8Ism5MACA;typescript:S1135;INFO;brave_brave-core:components/brave_new_tab_ui/containers/newTab/settings/braveToday/useManageDirectFeeds.ts;brave_brave-core;109d55020960cc4a994954461e5c005a;OPEN;0min;0min;2022-01-21T19:09:58+0100;2022-01-25T18:20:47+0100;;CODE_SMELL;;petemill@github
AX6TgNq5BKX3s3kTEdaK;python:S112;MAJOR;brave_brave-core:script/cargo.py;brave_brave-core;73b4dfc0662c6d0cfccd89f3aeb06145;OPEN;20min;20min;2022-01-21T18:34:58+0100;2022-01-21T19:36:23+0100;;CODE_SMELL;;bridiver@github
AX5dHfGF3IN1Cdx6hq9G;python:S1854;MAJOR;brave_brave-core:build/rust/run_cxxbridge.py;brave_brave-core;8a41b20ce09d1c011925d753658a3d85;OPEN;15min;15min;2022-01-14T07:20:56+0100;2022-01-15T10:39:24+0100;;CODE_SMELL;;bridiver@github
AX5dHfBB3IN1Cdx6hq9F;javascript:S4326;MINOR;brave_brave-core:components/skus/browser/rs/wasm/pkg/index.js;brave_brave-core;3b8768ce018808868b867fae63c7cb3e;CLOSED;1min;1min;2022-01-14T07:20:54+0100;2022-10-13T20:04:56+0200;2022-10-13T20:04:56+0200;CODE_SMELL;REMOVED;
AYElC0KsqGXpJHe8B4qH;javascript:S3504;CRITICAL;brave_brave-core:components/brave_wallet/resources/ethereum_provider.js;brave_brave-core;ef8e0c6d24539e2ecb19830568002afa;CLOSED;5min;5min;2022-01-06T22:07:25+0100;2022-10-27T01:08:15+0200;2022-10-27T01:08:15+0200;CODE_SMELL;FIXED;bbondy@github
AYElC0KsqGXpJHe8B4qI;javascript:S3504;CRITICAL;brave_brave-core:components/brave_wallet/resources/ethereum_provider.js;brave_brave-core;31e596de0da0ad12c0bf88fe4424633a;CLOSED;5min;5min;2022-01-06T22:07:25+0100;2022-10-27T01:08:15+0200;2022-10-27T01:08:15+0200;CODE_SMELL;FIXED;bbondy@github
AX4hLXkwgCo42nM6Ytum;javascript:S1186;CRITICAL;brave_brave-core:browser/resources/settings/brave_wallet_page/brave_wallet_browser_proxy.js;brave_brave-core;e025bb9fd71fd5905b7359b7d16d85cf;CLOSED;5min;5min;2022-01-01T23:20:24+0100;2022-10-14T01:47:31+0200;2022-10-14T01:47:31+0200;CODE_SMELL;FIXED;bbondy@github
AYElC00bqGXpJHe8B4qU;javascript:S3504;CRITICAL;brave_brave-core:browser/resources/settings/brave_wallet_page/brave_wallet_page.ts;brave_brave-core;e4c0f592838a98ecbdea58df8ced1740;CLOSED;5min;5min;2022-01-01T23:20:24+0100;2022-10-14T01:47:31+0200;2022-10-14T01:47:31+0200;CODE_SMELL;FIXED;bbondy@github
AX3xv3DaK04OK3ILnxPX;typescript:S1301;MINOR;brave_brave-core:components/brave_wallet_ui/components/desktop/popup-modals/add-account-modal/hardware-wallet-connect/index.tsx;brave_brave-core;cb8f73d960c4f945c2f12a5f6edaf1dc;OPEN;5min;5min;2021-12-22T19:50:11+0100;2021-12-23T10:01:29+0100;;CODE_SMELL;;
AX3e5YsgVQ-r2xrfxsX-;typescript:S1134;MAJOR;brave_brave-core:components/brave_wallet_ui/components/extension/transaction-list-item/index.tsx;brave_brave-core;840c62ee215ca043d1d0fac2aa26788c;OPEN;0min;0min;2021-12-21T18:27:33+0100;2021-12-21T22:25:53+0100;;CODE_SMELL;;Douglashdaniel@github
AYAe14dO0-xOW0UNISKE;typescript:S3358;MAJOR;brave_brave-core:components/brave_wallet_ui/components/shared/style.tsx;brave_brave-core;0c53035af193f439bbc278e9cfd09180;OPEN;5min;5min;2021-12-21T18:27:33+0100;2022-04-12T02:53:33+0200;;CODE_SMELL;;Douglashdaniel@github
AYAe14dO0-xOW0UNISKF;typescript:S3358;MAJOR;brave_brave-core:components/brave_wallet_ui/components/shared/style.tsx;brave_brave-core;0928a2f29f92e10a7571725c6b55c113;OPEN;5min;5min;2021-12-21T18:27:33+0100;2022-04-12T02:53:33+0200;;CODE_SMELL;;Douglashdaniel@github
AX3e5Y0EVQ-r2xrfxsYB;typescript:S3776;CRITICAL;brave_brave-core:components/brave_wallet_ui/stories/wallet-extension-panels.tsx;brave_brave-core;dc7c0f727f0bbcf2a43847784c1e081c;OPEN;7min;7min;2021-12-20T21:33:25+0100;2022-01-19T16:03:14+0100;;CODE_SMELL;;Douglashdaniel@github
AX3KPQLko-irxe0OdRmX;typescript:S3776;CRITICAL;brave_brave-core:components/brave_wallet_ui/panel/async/wallet_panel_async_handler.ts;brave_brave-core;f2546062691e676db1ecaf72c288de10;OPEN;12min;12min;2021-12-17T13:51:22+0100;2022-07-26T03:02:09+0200;;CODE_SMELL;;
AX3CXx3gHjrjdsrhis3n;typescript:S4326;MINOR;brave_brave-core:components/brave_wallet_ui/common/async/lib.ts;brave_brave-core;d9d88b89ca9b33ee3cdb0e14b3859a8e;CLOSED;1min;1min;2021-12-15T14:10:50+0100;2022-10-13T20:04:56+0200;2022-10-13T20:04:56+0200;CODE_SMELL;REMOVED;
AX3ETpYhvFAqjmVWAXAW;typescript:S4326;MINOR;brave_brave-core:components/brave_wallet_ui/common/async/lib.ts;brave_brave-core;45338a0f179daa5459c56c79b12c3db4;CLOSED;1min;1min;2021-12-14T03:43:32+0100;2022-10-13T20:04:56+0200;2022-10-13T20:04:56+0200;CODE_SMELL;REMOVED;Douglashdaniel@github
AX2iiT2DwakKrVHzovAk;typescript:S4623;MAJOR;brave_brave-core:components/brave_wallet_ui/utils/string-utils.test.ts;brave_brave-core;5ab2048d6a98ef836bf2085ce9528ef5;OPEN;1min;1min;2021-12-10T02:08:01+0100;2021-12-10T05:07:20+0100;;CODE_SMELL;;yrliou@github
AX2iiT5gwakKrVHzovAl;typescript:S3776;CRITICAL;brave_brave-core:components/brave_wallet_ui/panel/async/wallet_panel_async_handler.ts;brave_brave-core;ce8a881af48ae7539fbb5e372fda8984;OPEN;18min;18min;2021-12-08T22:16:47+0100;2022-06-21T22:13:58+0200;;CODE_SMELL;;yrliou@github
